Suburb,Rooms,Type,Price,Bedroom2,Bathroom,Car,BuildingArea,YearBuilt
Templestowe Lower,3,h,1138000,3,2,2,184,1970
The Basin,3,h,477000,3,1,1,102,1960
Thomastown,3,h,605000,3,1,2,114,1975
Thomastown,3,h,610000,3,1,2,131,1970
Thomastown,3,h,580000,3,1,2,140,1975
Thornbury,1,u,415000,1,1,1,39,1970
Thornbury,2,h,905000,2,1,0,100,1960
Toorak,2,u,725000,2,1,1,,
Toorak,1,u,577000,1,1,1,,1970
Truganina,3,h,451000,3,2,2,134,2010
Truganina,3,u,453350,3,2,1,,
Tullamarine,4,h,895000,4,2,2,267,1999
Tullamarine,4,h,586000,4,1,3,158,1975
Wantirna South,3,u,570000,3,1,1,,2000
Wantirna South,3,h,778000,3,2,2,,2012
Wantirna South,4,h,1055000,4,2,2,203,1997
Watsonia North,3,h,790000,3,1,2,,
Werribee,4,h,514000,4,2,2,,2000
Werribee,3,h,529000,3,2,2,143,1980
Werribee,3,h,484000,3,1,0,100,1960
West Melbourne,2,u,670000,2,1,1,90,1996
West Melbourne,2,u,510000,2,1,1,66,2007
Westmeadows,3,h,410000,3,1,2,107,1970
Westmeadows,4,h,675000,4,2,4,,
Williamstown,3,h,1200000,3,2,0,,
Williamstown,2,u,650000,2,1,1,,
Windsor,1,u,410000,1,1,1,51,1960
Wyndham Vale,4,h,478000,4,2,2,151.54,2008
Yallambie,4,h,743500,4,2,4,,
Yarraville,3,h,1285000,3,1,1,124,1900
Yarraville,2,u,440000,2,1,1,,
Abbotsford,3,h,1635000,3,1,0,130,1880
Abbotsford,2,h,940000,2,1,0,,
Abbotsford,3,h,1375000,3,1,0,,
Abbotsford,4,t,1525000,4,2,2,,
Aberfeldie,4,h,1380000,4,2,2,,
Airport West,3,u,700000,3,2,1,,
Airport West,4,t,950000,4,2,1,,
Albanvale,2,u,415000,2,1,1,,
Alphington,3,h,1625000,3,2,1,,
Altona,3,h,1225000,3,1,1,132,1970
Altona,3,u,660000,3,1,2,,
Altona,3,u,767000,3,2,1,132,2005
Altona Meadows,4,h,810000,4,2,2,180.9,1989
Armadale,2,h,1480000,2,1,2,,1925
Armadale,2,u,821000,2,2,1,75,2006
Ascot Vale,3,h,1250000,3,1,1,,
Ashburton,4,t,1520000,4,3,2,190,2012
Ashburton,3,h,2299500,3,2,3,230,1940
Aspendale Gardens,3,h,951000,3,2,2,,
Balaclava,2,u,700000,2,0,0,,
Balwyn,2,u,614000,2,1,1,,
Balwyn,4,h,2360000,4,3,2,214,1926
Balwyn,3,h,1750000,3,3,1,,
Balwyn North,4,h,1460000,4,2,2,185,1955
Balwyn North,3,h,1360000,3,2,2,,
Balwyn North,3,h,1739000,3,1,2,,
Bayswater,3,h,720000,3,2,2,,
Beaumaris,5,h,1780000,5,3,2,,
Beaumaris,4,h,1611000,4,2,2,,
Bellfield,3,h,1006000,3,1,0,,
Bentleigh,4,h,1700000,4,2,2,,2014
Bentleigh,4,t,1280000,4,3,2,200,2014
Bentleigh,4,t,1750000,4,3,2,262,2013
Bentleigh East,3,h,1175000,3,1,2,,
Bentleigh East,3,h,1290000,3,1,2,,
Berwick,4,h,683000,4,2,2,185,
Black Rock,4,h,1730000,4,2,2,,
Blackburn,3,h,1100000,3,1,2,124,1957
Blackburn North,4,h,1250000,4,2,2,161,1965
Blackburn South,3,h,1246000,3,1,2,,
Boronia,4,t,740000,4,2,2,,
Box Hill,3,h,1525000,3,1,1,,
Box Hill,2,t,730000,2,2,1,,2012
Briar Hill,3,h,830000,3,1,2,183,1962
Brighton,5,h,3000000,5,3,2,826.8367,
Brighton,3,h,1900000,3,2,1,,
Brighton,3,u,1296000,3,1,2,,
Brighton,4,h,4050000,4,4,4,465,2011
Brighton,4,h,2210000,4,2,1,175,1908
Brighton East,4,h,1655000,4,2,4,,
Brighton East,4,h,2000000,4,2,2,,
Brighton East,3,h,2150000,3,1,2,,
Brighton East,3,h,1680000,3,1,2,181,1920
Brighton East,2,u,890000,2,1,2,106,1970
Broadmeadows,3,h,616000,3,1,1,,
Broadmeadows,3,h,632000,3,1,4,100,1960
Brunswick,3,h,1310000,3,1,1,91,1910
Brunswick East,3,h,1615000,3,1,3,,
Brunswick West,4,h,1500000,4,2,3,256,1997
Bulleen,4,h,1751000,4,3,4,320,1998
Bulleen,3,h,1200000,3,1,3,,
Bulleen,4,h,1580000,4,2,2,,
Bullengarook,3,h,535000,3,1,0,,
Bundoora,4,t,685000,4,2,1,152,1990
Bundoora,3,h,685000,3,1,2,,
Bundoora,4,h,725000,4,1,2,130,1980
Bundoora,2,t,505000,2,1,2,90,1995
Bundoora,4,h,1300000,4,2,2,,
Bundoora,4,h,1253000,4,2,2,366,2000
Burwood,3,h,1170000,3,1,3,,
Burwood,4,h,1390000,4,2,1,196,1950
Burwood,4,h,1471000,4,2,2,,
Burwood East,2,u,746000,2,1,2,,
Cairnlea,3,h,560000,3,2,1,,
Camberwell,3,h,1650000,3,2,2,,
Camberwell,2,u,881000,2,2,1,,
Camberwell,5,h,3190000,5,4,2,,
Canterbury,4,h,2100000,4,2,4,,
Canterbury,4,h,2725000,4,2,2,275,2006
Canterbury,4,h,3250000,4,2,3,,
Carnegie,3,h,1370000,3,1,2,,
Caroline Springs,4,h,870000,4,2,2,307,2012
Carrum,3,u,687500,3,2,2,,
Carrum Downs,3,h,552500,3,2,2,147,1988
Caulfield,2,h,1070000,2,1,0,,
Caulfield North,4,h,1925000,4,2,2,176,1900
Chadstone,4,h,995000,4,2,1,131,1960
Chadstone,5,h,1310000,5,2,2,,2000
Cheltenham,3,h,1275000,3,2,2,,1960
Cheltenham,4,h,1200000,4,2,4,190,1960
Cheltenham,3,h,1095000,3,2,1,,1950
Chirnside Park,3,h,640000,3,2,2,,
Clarinda,4,h,1241000,4,2,2,625,1950
Clayton,4,h,1250000,4,1,1,96,1960
Clayton,3,h,729500,3,1,1,218,1970
Clifton Hill,2,h,973000,2,1,0,,
Collingwood,2,u,560000,2,1,1,60,1975
Craigieburn,4,h,565000,4,2,2,207,2012
Craigieburn,4,h,615000,4,2,2,222,2001
Craigieburn,4,h,548000,4,2,2,171,2010
Craigieburn,3,h,716000,3,2,6,160,1995
Craigieburn,4,h,667500,4,2,2,,2014
Cranbourne,3,h,555000,3,2,2,,
Croydon,3,h,730000,3,2,2,150,2007
Croydon,2,h,1080000,2,1,1,,
Croydon,3,h,702500,3,1,1,,
Croydon North,2,u,505000,2,1,1,,
Croydon North,3,h,766000,3,2,2,128,1960
Dandenong,2,u,370000,2,1,1,,1990
Dandenong,2,h,488000,2,1,1,,
Deepdene,4,t,1680000,4,2,1,172,1995
Deer Park,3,h,665000,3,1,2,,
Delahey,3,h,475000,3,2,2,106,1990
Diamond Creek,4,h,898000,4,3,2,,2012
Diamond Creek,3,h,815000,3,2,3,135,1980
Diggers Rest,6,h,615000,6,3,1,254,1980
Dingley Village,4,h,915000,4,2,2,,
Dingley Village,3,h,736000,3,1,1,,
Doncaster,3,h,1400000,3,3,2,,
Doncaster,3,u,780000,3,1,2,,
Donvale,5,h,1328000,5,3,3,252,1980
East Melbourne,2,u,1300000,2,2,1,92,2001
Eltham,3,h,830000,3,2,1,,1970
Eltham,4,h,762000,4,2,2,180,1980
Eltham,3,h,925000,3,1,2,,
Eltham North,3,h,900000,3,2,2,129,1980
Elwood,1,u,559000,1,1,1,,
Elwood,3,t,1225000,3,2,2,,2008
Elwood,4,h,3175000,4,2,3,174,1900
Elwood,2,u,520000,2,1,1,74,1970
Epping,4,h,550000,4,2,2,,2011
Epping,3,h,561000,3,1,0,,
Epping,3,h,556000,3,1,1,,1980
Epping,3,h,441000,3,2,1,,
Epping,3,h,552000,3,1,2,,
Essendon,4,h,2165000,4,2,3,238,1930
Essendon,2,h,1280000,2,1,1,,
Essendon,3,h,1165000,3,1,1,,
Essendon,5,h,2050000,5,3,3,419,1930
Essendon,4,h,1500000,4,2,2,148,1940
Fawkner,5,h,900000,5,3,4,,
Fawkner,3,h,700000,3,1,4,,
Fawkner,1,h,515000,1,1,0,,
Ferntree Gully,3,h,904000,3,1,3,,
Fitzroy,3,h,2700000,3,3,1,,
Fitzroy,3,u,1060000,3,2,2,,
Fitzroy,1,u,545000,1,1,1,60,2011
Fitzroy,4,h,3200000,4,4,0,,1862
Fitzroy North,3,h,1705000,3,1,1,116,1900
Fitzroy North,3,u,850250,3,2,1,,
Flemington,3,h,1220000,3,1,1,104,1900
Footscray,2,u,455000,2,1,1,62,2015
Footscray,2,t,575000,2,2,1,94.5,2000
Forest Hill,1,h,360000,1,1,1,,1970
Frankston,3,h,610000,3,2,1,,
Frankston South,3,h,850000,3,1,1,,1968
Gisborne,3,h,775000,3,2,4,231,1988
Gladstone Park,3,h,629000,3,1,2,136,1980
Gladstone Park,3,h,452500,3,1,0,,1970
Glen Iris,5,h,3400000,5,3,2,392,1950
Glen Iris,1,u,320000,1,1,0,49,1960
Glen Iris,2,u,839000,2,1,1,,
Glen Iris,3,h,1690000,3,1,2,,
Glen Iris,4,h,2165000,4,3,2,255,2016
Glen Iris,5,h,2215000,5,2,2,,
Glen Iris,2,u,851000,2,1,1,87,1960
Glen Iris,3,h,1910000,3,2,1,,
Glen Waverley,3,h,1311000,3,2,1,28,1972
Glenroy,2,u,565000,2,1,2,105,1995
Glenroy,3,h,770000,3,1,2,132,1960
Glenroy,2,h,1220000,2,1,2,,
Greensborough,3,h,714000,3,1,1,95,1993
Greensborough,3,h,815000,3,2,2,168,1980
Hampton East,3,h,1345000,3,1,1,131,1950
Hawthorn,2,u,630000,2,2,2,,
Hawthorn,1,u,420000,1,1,1,47,2004
Hawthorn,2,h,1857000,2,1,1,116.65,1890
Hawthorn,1,u,370000,1,1,1,,
Hawthorn,3,h,1500000,3,3,2,,1997
Hawthorn,3,h,1425000,3,1,1,108,1930
Hawthorn,3,h,1910000,3,2,2,165,1990
Hawthorn,3,h,1485000,3,2,2,139,1975
Hawthorn East,1,u,505000,1,1,1,52,1960
Hawthorn East,2,u,595000,2,1,1,,
Hawthorn East,1,u,560000,1,1,1,,
Hawthorn East,3,h,2825000,3,1,3,,
Heathmont,4,h,1031000,4,2,0,,
Heathmont,3,h,1040000,3,1,1,,1961
Heathmont,3,h,912000,3,2,2,144,1965
Heidelberg,2,u,450000,2,1,0,68,1998
Heidelberg,3,h,1250000,3,1,0,,
Heidelberg Heights,2,h,650000,2,1,0,,
Heidelberg Heights,3,h,680000,3,1,0,,
Heidelberg Heights,4,h,1645000,4,2,4,120,1930
Heidelberg Heights,3,u,720000,3,1,1,,
Heidelberg Heights,3,h,697500,3,1,1,,
Heidelberg Heights,3,h,810000,3,1,3,,1940
Heidelberg West,2,u,463000,2,1,1,,
Highett,3,h,1242000,3,1,2,,
Highett,2,u,677500,2,1,1,,1970
Hillside,4,h,580000,4,2,2,174,2002
Hoppers Crossing,4,h,540000,4,2,2,,
Hoppers Crossing,3,h,516000,3,1,1,,
Hughesdale,4,h,1570000,4,2,1,170,1900
Hurstbridge,5,h,790000,5,2,2,225,1985
Ivanhoe,2,h,2400000,2,1,0,,
Ivanhoe,3,h,950000,3,1,2,,
Jacana,3,h,550000,3,1,2,94,1950
Keilor East,4,t,1022000,4,2,2,,
Keilor East,3,h,850000,3,1,1,,
Keilor East,3,t,518500,3,1,1,,
Kensington,3,h,1225000,3,2,2,122,1940
Kew,5,h,2660000,5,2,2,,
Kew,3,h,1510000,3,1,2,115,1960
Kew,2,u,802000,2,1,1,,
Kew,3,t,1007000,3,2,1,114,1977
Kew,7,h,4050000,7,4,2,,
Kew,4,h,2550000,4,2,3,,
Kew,2,u,860000,2,2,1,108,1950
Kew East,2,h,1840000,2,2,2,,
Kew East,4,h,1750000,4,2,2,,
Keysborough,2,t,688000,2,2,1,,
Kingsville,3,u,570000,3,1,1,86,1970
Kingsville,3,h,900000,3,1,1,11,1936
Kurunjang,4,h,345000,4,1,0,150,2000
Lalor,3,h,570000,3,1,2,,
Langwarrin,3,h,650000,3,3,2,,
Lower Plenty,2,u,420000,2,1,1,,
Maidstone,2,t,642500,2,2,1,95,2015
Maidstone,3,h,798000,3,2,2,152,2010
Maidstone,3,h,755000,3,2,2,,
Maidstone,3,t,710000,3,2,2,134.6,2011
Malvern,4,h,4050000,4,3,2,282,1915
Malvern,3,h,1650000,3,1,2,117,1880
Malvern,3,h,2020000,3,2,2,216,2007
Malvern East,4,h,3000000,4,3,3,,
Malvern East,3,h,2500000,3,3,3,206,1925
Malvern East,3,h,2500000,3,1,2,110,1950
Maribyrnong,3,h,1200000,3,2,2,204,1997
Maribyrnong,3,t,940000,3,2,2,183.84,2012
McKinnon,2,h,1200000,2,1,2,96,1940
Melton West,4,h,600000,4,2,2,210,2005
Mentone,3,h,900000,3,1,2,,
Mentone,4,h,2025000,4,2,2,274,2010
Mernda,4,h,630000,4,2,2,220,2012
Mitcham,3,h,1071000,3,1,2,,
Mitcham,3,t,973000,3,2,2,,
Montmorency,3,h,881100,3,2,4,,1960
Moonee Ponds,2,h,1060000,2,1,1,,
Moonee Ponds,3,h,1225000,3,2,2,141,1920
Mooroolbark,3,h,930000,3,1,4,,
Mordialloc,4,h,1800000,4,2,2,303,1950
Mordialloc,4,h,1440000,4,2,2,,
Mount Waverley,3,t,900000,3,2,2,3,2000
Mount Waverley,2,u,730000,2,1,1,,
Mount Waverley,5,h,2558000,5,5,2,431,2015
Mulgrave,4,h,1001000,4,2,7,,
Narre Warren,4,h,655000,4,2,2,,
Newport,2,h,1050000,2,1,0,,
Newport,3,t,730000,3,2,2,126.7,2005
Newport,3,h,1195000,3,2,2,,2017
Newport,4,h,923000,4,2,2,,
Newport,2,u,600000,2,1,1,,1990
Niddrie,3,h,1230000,3,2,1,207,2016
North Melbourne,4,h,1475000,4,2,1,,
North Melbourne,2,u,450000,2,1,1,,1983
North Melbourne,2,u,525000,2,1,1,,
Northcote,3,h,1225000,3,1,2,,
Northcote,4,h,1955000,4,2,1,,
Northcote,3,h,2775000,3,1,2,,
Nunawading,3,h,1310000,3,1,2,,
Oakleigh,4,h,1415000,4,2,3,,1970
Oakleigh South,2,u,601000,2,1,1,62,1980
Ormond,2,u,440000,2,1,1,,
Ormond,1,u,370000,1,1,1,54,2009
Parkdale,3,h,1051000,3,2,2,,
Parkdale,3,t,1206000,3,2,2,,
Pascoe Vale,3,t,900000,3,2,1,149,2014
Pascoe Vale,3,h,940000,3,1,2,,
Pascoe Vale,1,u,257500,1,1,1,35,1970
Pascoe Vale,1,u,257500,1,1,1,35,1970
Pascoe Vale,3,h,1114000,3,2,2,190,2017
Point Cook,3,h,520000,3,2,2,185,2014
Point Cook,4,h,715000,4,2,2,,2006
Port Melbourne,3,h,1900000,3,2,3,,
Port Melbourne,2,u,1480000,2,2,2,,2000
Port Melbourne,2,u,760000,2,2,1,77,2013
Prahran,4,h,2635000,4,2,2,154,1910
Prahran,2,h,1250000,2,1,0,100,1910
Prahran,1,u,400000,1,1,2,50,1960
Prahran,4,h,4200000,4,2,2,275,1930
Prahran,2,h,1310000,2,2,1,,
Prahran,2,u,626000,2,1,2,78,2000
Preston,3,h,1270000,3,2,2,,
Preston,3,h,980000,3,1,5,,
Preston,4,h,1148000,4,1,2,140,1940
Princes Hill,3,h,1540000,3,2,1,,
Reservoir,4,h,1210000,4,3,4,,
Reservoir,3,h,935000,3,1,2,99,1960
Reservoir,3,h,510000,3,2,2,119,1950
Reservoir,5,h,861000,5,3,2,,
Reservoir,3,h,732000,3,1,2,,
Reservoir,4,h,755000,4,2,2,157,1995
Reservoir,1,u,325000,1,1,1,,1970
Reservoir,4,h,1200000,4,2,2,260,1940
Ringwood,3,h,1450000,3,2,2,,
Ringwood,3,h,800000,3,2,1,133,2005
Ringwood,2,u,655000,2,1,1,,
Ringwood North,4,h,812000,4,2,2,,
Rosanna,3,h,1400000,3,2,2,,
Rosanna,5,h,1170000,5,3,3,210,1975
Rowville,5,h,970000,5,3,2,,
Sandringham,5,h,3350000,5,4,4,,
Sandringham,5,h,2255000,5,3,2,,2012
Scoresby,3,h,870000,3,2,2,151,1981
Seddon,4,h,1870000,4,2,2,,
South Melbourne,3,t,1750000,3,3,2,,
South Melbourne,4,h,1800000,4,3,1,93,1900
South Melbourne,4,h,3825000,4,3,0,,1890
South Morang,4,h,485000,4,2,2,163,2008
South Yarra,2,u,1350000,2,2,1,109,1930
South Yarra,3,u,940000,3,2,3,20,
South Yarra,1,u,410000,1,1,1,50,1960
South Yarra,2,u,980000,2,1,0,,
South Yarra,1,u,380000,1,1,0,,
Southbank,2,u,625000,2,1,1,88,
Springvale,6,h,917000,6,2,2,,
St Albans,4,h,632500,4,2,2,,
St Albans,3,h,702000,0,0,0,,
St Kilda,2,u,701000,2,1,0,107,1950
St Kilda,4,h,1600000,4,2,3,160,1910
Strathmore,7,h,2000000,7,3,4,355,1999
Strathmore,4,h,1610000,4,3,2,274,1955
Strathmore,3,h,1742000,3,2,3,,
Strathmore,3,h,1016000,3,2,1,,
Sunshine,3,h,700000,3,2,1,130,1950
Sunshine,2,h,615000,2,1,0,94,1940
Sunshine West,3,h,650000,3,1,2,,
Surrey Hills,5,h,2400000,5,3,2,309,2016
Surrey Hills,3,t,938000,3,1,2,,
Surrey Hills,4,h,2290000,4,2,2,,
Surrey Hills,3,h,1775000,3,2,2,,
Sydenham,3,h,659500,3,2,4,,
Tarneit,4,h,505000,4,2,2,167,2010
Tarneit,4,h,560000,4,2,2,159,2009
Taylors Lakes,4,h,701000,4,2,2,,
Templestowe,4,h,2600000,4,2,3,,
Templestowe,4,h,1205000,4,2,2,167,1980
Templestowe,5,h,1750000,5,3,2,334,1990
Templestowe,4,h,1350000,4,2,2,,1980
Templestowe,5,h,2300000,5,3,3,,1995
Templestowe,5,h,2330000,5,2,2,,
Templestowe Lower,3,h,1350000,3,2,3,,
Templestowe Lower,5,h,1410000,5,2,2,250,1975
Templestowe Lower,3,h,1204000,3,1,2,,
The Basin,3,h,610000,3,1,0,,
Thomastown,4,h,760000,4,1,2,,
Thomastown,3,h,670000,3,2,2,121,1980
Toorak,3,u,1860000,3,2,2,176,1930
Toorak,3,u,1400000,3,2,2,,1975
Toorak,3,u,1350000,3,2,1,133,1940
Travancore,4,h,2070000,4,3,2,,
Vermont,3,h,865000,3,1,2,,
Vermont,4,h,980000,4,2,0,192,1978
Vermont South,4,h,950000,4,2,2,,
Viewbank,4,h,1295000,4,2,2,,
Watsonia,4,h,788800,4,2,4,,
Watsonia,3,h,900000,3,2,2,,
Watsonia,3,h,700000,3,1,1,,
Werribee,4,h,455000,4,1,4,101,1983
Werribee,3,h,483000,3,1,2,,
Werribee,3,h,455000,3,1,1,125,1980
West Footscray,4,h,1276000,4,2,1,130,1945
Westmeadows,3,h,700000,3,2,4,,1980
Westmeadows,3,h,729000,3,1,1,,
Wheelers Hill,4,h,1184000,4,2,2,,
Wheelers Hill,4,h,1157000,4,2,2,162,1971
Wheelers Hill,5,h,1100000,5,2,2,237,1970
Williamstown,4,h,2200000,4,3,2,,
Windsor,2,h,865000,2,2,0,,
Wonga Park,3,h,900000,3,2,2,177,
Wyndham Vale,4,h,500000,4,2,1,179,2005
Yarraville,4,h,1142000,4,3,2,176,2012
Yarraville,3,h,1100000,3,1,6,,
Yarraville,2,h,780000,2,1,1,84,2013
Yarraville,3,h,920000,3,2,2,,
Yarraville,2,u,500000,2,1,1,85,
Albanvale,4,h,655000,4,3,3,,
Altona,4,h,890000,4,1,1,,
Altona,4,h,935000,4,2,2,180,1985
Altona,3,t,815000,3,2,2,130,2014
Altona Meadows,3,u,440500,3,1,1,,1990
Altona North,3,u,451500,3,1,1,88,1965
Ascot Vale,3,u,825000,3,2,2,164,2005
Ascot Vale,2,u,425500,2,1,1,82,1960
Ascot Vale,2,h,920000,2,2,0,,1910
Ascot Vale,3,t,762000,3,1,1,,
Ascot Vale,3,h,1306000,3,1,0,126,1900
Ascot Vale,2,u,566000,2,1,1,,1972
Ashwood,3,h,1420000,3,1,1,130,1965
Aspendale,3,t,805000,3,2,2,164,2006
Avondale Heights,4,h,934000,4,2,1,163,1975
Balaclava,2,u,585000,2,1,1,,
Balwyn,3,h,2330000,3,2,4,210,1970
Balwyn North,3,t,1721000,3,2,2,,1995
Bayswater North,3,h,650000,3,1,2,,
Bayswater North,3,h,762000,3,2,2,148,1980
Bentleigh East,4,h,1384000,4,3,2,,
Blackburn,3,h,1350000,3,2,1,,
Blackburn,3,h,1070000,3,1,2,96,1950
Blackburn,2,h,1500000,2,1,1,,
Blackburn,3,h,1200000,3,2,2,,
Blackburn North,6,h,1200000,6,2,2,,
Blackburn North,3,h,1100000,3,1,1,,
Blackburn North,2,u,706000,2,1,1,305,1940
Boronia,3,h,785000,3,2,2,138,1980
Boronia,4,h,950000,4,2,4,255,1970
Brighton,4,h,2800000,4,3,2,226,1900
Brighton,1,u,290000,1,1,1,35,1960
Broadmeadows,3,h,570500,3,1,1,92,1965
Broadmeadows,4,h,631000,4,2,2,158,1960
Brooklyn,2,u,372100,2,1,1,66,2000
Brunswick,4,h,1350000,4,2,1,184,1920
Brunswick,5,h,1300000,5,2,0,,
Brunswick,1,u,315000,1,1,1,,
Brunswick East,2,t,702500,2,2,1,78,2013
Brunswick West,1,u,275000,1,1,1,36,1970
Brunswick West,2,h,835000,2,1,1,77,1950
Bundoora,10,h,900000,10,3,2,,2006
Bundoora,3,h,710000,3,1,1,142,1968
Burwood East,3,h,1320000,3,1,1,,
Carnegie,2,u,480000,2,1,1,,
Carnegie,3,h,1840000,3,2,1,171,1920
Carnegie,2,u,430000,2,1,1,68,1960
Caroline Springs,3,h,525000,3,1,1,,
Carrum,2,t,495000,2,1,1,94,1980
Carrum Downs,2,h,403500,2,2,3,101,2009
Caulfield East,4,h,1550000,4,2,1,,
Caulfield North,1,u,361000,1,1,1,53,1975
Chadstone,3,u,960000,3,2,2,151,2000
Clayton,3,u,696000,3,1,2,,
Clayton,5,h,1115000,5,2,2,,
Clayton,3,h,1950000,3,1,2,,
Clayton South,4,h,962000,4,2,4,,
Coburg,3,h,900000,3,1,0,102,1920
Collingwood,1,u,365000,1,1,0,46,1960
Craigieburn,2,t,310000,2,1,1,114,2013
Croydon,3,h,662000,3,1,1,120,1950
Croydon,3,u,625500,3,1,2,,1950
Dallas,3,h,459000,3,1,0,,1970
Dallas,3,h,420500,3,1,1,,
Dandenong,4,h,583000,4,1,2,,
Dandenong North,3,h,618500,3,1,2,,
Dandenong North,3,h,727000,3,1,1,,
Deer Park,3,h,535000,3,1,0,,
Delahey,3,h,560000,3,2,2,153,1995
Derrimut,4,h,860000,4,2,2,,
Dingley Village,3,t,802000,3,2,2,185,1998
Dingley Village,3,h,800000,3,2,4,150,1980
Dingley Village,4,h,854000,4,2,2,181,1975
Doncaster East,3,h,1735000,3,1,2,,
Donvale,3,t,920000,3,2,2,187,2007
Donvale,3,h,904000,3,1,2,116,1960
Doveton,3,h,500000,3,1,3,,1955
Eaglemont,3,h,1440000,3,1,2,116,1955
Elsternwick,3,u,900000,3,2,2,,
Eltham,2,u,540000,2,1,1,,
Eltham,4,h,1054000,4,3,2,230,1974
Endeavour Hills,4,h,625000,4,2,2,165,1980
Epping,3,h,600000,3,1,2,155,1970
Epping,2,t,401500,2,2,1,,
Epping,3,h,630000,3,2,2,127,2012
Epping,4,h,1012000,4,3,3,355,2009
Epping,4,h,565000,4,2,2,110,1985
Essendon,2,u,502500,2,1,1,62,1980
Essendon,3,h,1550000,3,1,1,,
Essendon,2,u,420000,2,1,1,,
Essendon North,2,u,785000,2,1,2,,
Essendon West,3,h,1410000,3,2,1,198,1950
Fawkner,3,h,750000,3,1,1,,
Ferntree Gully,4,h,748888,4,2,4,280,1960
Ferntree Gully,4,h,850000,4,2,1,148,1985
Fitzroy,1,u,490000,1,1,1,57,2013
Fitzroy North,1,u,381000,1,1,1,,
Fitzroy North,2,u,650000,2,1,1,,
Fitzroy North,3,h,1502000,3,1,0,,
Footscray,3,h,878000,3,2,2,,
Footscray,3,u,440000,3,1,1,,
Footscray,2,u,395000,2,1,1,73,1970
Footscray,2,h,991000,2,1,1,106,1910
Forest Hill,4,h,945000,4,2,2,194,2010
Forest Hill,2,h,1020000,2,1,1,116.4,1970
Forest Hill,6,h,1234000,6,3,2,,
Frankston,3,h,506000,3,1,4,123,1984
Frankston,4,h,755000,4,1,1,163,1960
Gisborne,4,h,807000,4,2,3,,
Gisborne,3,h,426000,3,1,1,103,1950
Glen Iris,2,u,540000,2,1,1,77,1960
Glen Waverley,2,u,960000,2,1,1,101,1990
Glen Waverley,5,h,1116500,5,2,2,182.85,1960
Greensborough,2,u,610000,2,1,1,,1985
Greensborough,3,h,690000,3,1,1,,
Greensborough,2,u,585000,2,1,1,79,1965
Greensborough,3,h,800000,3,3,2,,1973
Greensborough,4,h,800000,4,2,2,169,1960
Greensborough,3,h,896000,3,2,1,130,1970
Greensborough,3,h,1010000,3,2,2,,
Hampton,3,t,1660000,3,2,2,,
Hampton,2,h,1960000,2,1,2,,
Hawthorn,3,t,1200000,3,2,2,,
Hawthorn,2,u,670000,2,1,0,,1980
Hawthorn,2,u,600000,2,1,1,,2014
Hawthorn,1,u,415000,1,1,1,,
Hawthorn,3,u,1150000,3,2,1,119,2000
Hawthorn,3,h,1100000,3,2,1,109.5,1999
Heathmont,2,u,525000,2,1,1,80,1980
Heidelberg Heights,2,t,650000,2,1,1,107,2013
Heidelberg West,2,h,580000,2,1,2,75,1955
Heidelberg West,2,h,820000,2,1,1,,
Hillside,4,h,600000,4,2,3,,1999
Hoppers Crossing,3,h,536500,3,2,4,129.7,1972
Hoppers Crossing,3,h,541000,3,1,2,,
Hoppers Crossing,3,h,557000,3,1,2,,1975
Ivanhoe East,2,h,1601000,2,1,2,,
Jacana,3,h,559000,3,1,2,,
Keilor,3,h,930000,3,2,2,,
Keilor Downs,4,h,705000,4,2,3,198,2000
Keilor Downs,4,h,590000,4,2,2,152,1980
Keilor East,3,h,920000,3,2,1,140,1960
Keilor East,4,h,1100000,4,4,2,267,2011
Keilor East,3,h,840000,3,1,2,138,1970
Keilor East,3,h,860000,3,1,1,,1960
Kensington,3,h,840000,3,1,0,,
Kensington,2,u,535000,2,2,1,110,1998
Kew,3,h,1080000,3,2,2,103,1960
Keysborough,4,h,575000,4,1,2,131,1975
Kingsbury,3,h,740000,3,1,2,,
Knoxfield,4,h,1040000,4,2,2,,
Lalor,4,h,795000,4,2,2,,
Lalor,4,h,660000,4,2,3,,
Maidstone,2,h,1170000,2,1,2,,
Maidstone,3,h,930000,3,1,4,116,1940
Maidstone,2,t,650000,2,2,1,104,2013
Maidstone,3,t,702000,3,2,2,131,2000
Malvern,2,u,575000,2,1,1,,1999
Maribyrnong,2,t,675000,2,1,2,,2009
Maribyrnong,2,u,440000,2,1,2,93,2003
Meadow Heights,3,h,520000,3,1,1,111,1960
Meadow Heights,3,h,430000,3,1,2,,
Meadow Heights,4,h,570000,4,2,2,665,
Meadow Heights,3,h,520000,3,1,2,128,1985
Meadow Heights,4,h,515000,4,3,0,122,1985
Melbourne,2,u,387000,2,1,0,47,2011
Melton South,3,h,341000,3,2,4,,
Melton South,3,h,336000,3,1,1,116,1975
Melton South,4,h,426000,4,2,3,142,1975
Mernda,4,h,780000,4,2,2,,
Mill Park,3,h,775500,3,1,4,125,1980
Mill Park,3,h,726000,3,2,2,132,1982
Mill Park,4,h,710000,4,1,2,123,1985
Mitcham,3,h,1045000,3,2,2,,
Montmorency,3,t,820000,3,2,2,157,2010
Montmorency,3,h,1301000,3,2,2,,1980
Moonee Ponds,2,h,951000,2,1,1,,1900
Moonee Ponds,4,h,1425000,4,2,2,151,1890
Moorabbin,3,t,935000,3,2,2,109,1985
